id,gender,masterCategory,subCategory,articleType,baseColour,year,usage,productDisplayName
27928,Women,Apparel,Bottomwear,Trousers,Beige,2012,Casual,Scullers For Her Beige Trouser
27929,Women,Apparel,Bottomwear,Trousers,Brown,2012,Casual,Scullers For Her Brown Trousers
30917,Women,Apparel,Bottomwear,Trousers,Black,2012,Ethnic,Fabindia Women Black Harem Pants
30918,Women,Apparel,Bottomwear,Trousers,Beige,2012,Ethnic,Fabindia Women Beige Harem Pants
30919,Women,Apparel,Bottomwear,Trousers,Pink,2012,Ethnic,Fabindia Women Pink Harem Pants
30920,Women,Apparel,Bottomwear,Trousers,Green,2012,Ethnic,Fabindia Women Green Harem Pants
30921,Women,Apparel,Bottomwear,Trousers,Blue,2012,Ethnic,Fabindia Women Blue Harem Pants
32404,Women,Apparel,Bottomwear,Trousers,Black,2012,Formal,Arrow Woman Black Trousers
32405,Women,Apparel,Bottomwear,Trousers,Navy Blue,2012,Formal,Arrow Woman Navy Blue Trousers
32406,Women,Apparel,Bottomwear,Trousers,Black,2012,Casual,Arrow Woman Black Trousers
32407,Women,Apparel,Bottomwear,Trousers,Grey,2012,Formal,Arrow Woman Grey Trousers
32562,Women,Apparel,Bottomwear,Trousers,Olive,2012,Casual,ONLY Women Olive Trousers
32563,Women,Apparel,Bottomwear,Trousers,Blue,2012,Casual,ONLY Women directoire blue Trousers
32564,Women,Apparel,Bottomwear,Trousers,Orange,2012,Casual,ONLY Women Orange Trousers
32585,Women,Apparel,Bottomwear,Trousers,Black,2012,Casual,Only  Women Black Trousers
32586,Women,Apparel,Bottomwear,Trousers,Brown,2012,Casual,ONLY Women Brown Trousers
32901,Women,Apparel,Bottomwear,Trousers,White,2012,Casual,Allen Solly Woman White Trousers
34503,Women,Apparel,Bottomwear,Trousers,Grey,2012,Formal,Van Heusen Woman Grey Straight Fit Trousers
34504,Women,Apparel,Bottomwear,Trousers,Beige,2012,Formal,Van Heusen Woman Beige Trousers
37195,Women,Apparel,Bottomwear,Trousers,Beige,2012,Casual,United Colors of Benetton Women Beige Trousers
39225,Women,Apparel,Bottomwear,Trousers,Brown,2012,Casual,Femella Women Heart Print  Brown Trousers
39760,Women,Apparel,Bottomwear,Trousers,Black,2012,Casual,Arrow Woman Black Trousers
39761,Women,Apparel,Bottomwear,Trousers,Beige,2012,Casual,Arrow Woman Beige Trousers
39762,Women,Apparel,Bottomwear,Trousers,Charcoal,2012,Formal,Arrow Woman Grey Trousers
39763,Women,Apparel,Bottomwear,Trousers,Grey,2012,Formal,Arrow Woman Grey Trousers
39764,Women,Apparel,Bottomwear,Trousers,Navy Blue,2012,Casual,Arrow Woman Navy Blue Trouser
39765,Women,Apparel,Bottomwear,Trousers,Olive,2012,Casual,Arrow Woman Olive Trousers
41161,Women,Apparel,Bottomwear,Trousers,Khaki,2012,Casual,Allen Solly Woman Khaki Trousers
41162,Women,Apparel,Bottomwear,Trousers,Black,2012,Casual,Allen Solly Woman Black Trousers
41163,Women,Apparel,Bottomwear,Trousers,Khaki,2012,Casual,Allen Solly Woman Khaki Trousers
42348,Women,Apparel,Bottomwear,Trousers,Charcoal,2012,Casual,Flying Machine Women Back Trousers
43223,Women,Apparel,Bottomwear,Trousers,Black,2012,Formal,United Colors of Benetton Women Black Trouser
43224,Women,Apparel,Bottomwear,Trousers,Black,2012,Formal,United Colors of Benetton Women Black Trouser
43521,Women,Apparel,Bottomwear,Trousers,Black,2012,Formal,French Connection Women Black Trouser
43522,Women,Apparel,Bottomwear,Trousers,Navy Blue,2012,Formal,French Connection Women Navy Trouser
43912,Women,Apparel,Bottomwear,Trousers,Black,2012,Casual,Femella Women Black Trousers
43917,Women,Apparel,Bottomwear,Trousers,Blue,2012,Casual,Femella Women Blue Trousers
43918,Women,Apparel,Bottomwear,Trousers,Yellow,2012,Casual,Femella Women Yellow Trousers
44663,Women,Apparel,Bottomwear,Trousers,Brown,2012,Formal,Wills Lifestyle Women Brown Trousers
44664,Women,Apparel,Bottomwear,Trousers,Charcoal,2012,Formal,Wills Lifestyle Women Charcoal Trousers
44665,Women,Apparel,Bottomwear,Trousers,Brown,2012,Casual,Wills Lifestyle Women Brown Trousers
44666,Women,Apparel,Bottomwear,Trousers,Brown,2012,Casual,Wills Lifestyle Women Brown Trousers
44667,Women,Apparel,Bottomwear,Trousers,Black,2012,Casual,Wills Lifestyle Women Black Trousers
44945,Women,Apparel,Bottomwear,Trousers,Navy Blue,2012,Casual,United Colors of Benetton Women Navy Blue Jeans
47677,Women,Apparel,Bottomwear,Trousers,Black,2012,Casual,Femella Women Black Animal Print Trousers
48099,Women,Apparel,Bottomwear,Trousers,Brown,2012,Casual,French Connection Women Light Brown Trousers
48498,Women,Apparel,Bottomwear,Trousers,Grey,2012,Casual,French Connection Women Black Trousers
51603,Women,Apparel,Bottomwear,Trousers,Beige,2012,Casual,Kraus Jeans Women Beige Trousers
51605,Women,Apparel,Bottomwear,Trousers,Black,2012,Casual,Kraus Jeans Women Black Trousers
51607,Women,Apparel,Bottomwear,Trousers,Black,2012,Casual,Kraus Jeans Women Black Trousers
51608,Women,Apparel,Bottomwear,Trousers,Coffee Brown,2012,Casual,Kraus Jeans Women Brown Trousers
51609,Women,Apparel,Bottomwear,Trousers,Cream,2012,Casual,Kraus Jeans Women Cream Trousers
51610,Women,Apparel,Bottomwear,Trousers,Brown,2012,Casual,Kraus Jeans Women Brown Corduroy Trousers
57136,Women,Apparel,Bottomwear,Trousers,Black,2012,Casual,Elle Women Black Trousers
57137,Women,Apparel,Bottomwear,Trousers,Khaki,2012,Casual,Elle Women Khaki Trousers
57138,Women,Apparel,Bottomwear,Trousers,Brown,2012,Casual,Elle Women Brown Trousers
57139,Women,Apparel,Bottomwear,Trousers,Black,2012,Casual,Elle Women Black Etra Slim Fit Trousers
57140,Women,Apparel,Bottomwear,Trousers,Brown,2012,Casual,Elle Women Brown Trousers
57141,Women,Apparel,Bottomwear,Trousers,Olive,2012,Casual,Elle Women Olive Trousers
57824,Women,Apparel,Bottomwear,Trousers,Green,2012,Casual,United Colors of Benetton Green Trouser
3441,Women,Apparel,Topwear,Tshirts,Blue,2012,Sports,Delhi Daredevils Womens Match Jersey
19586,Women,Apparel,Topwear,Tshirts,Pink,2012,Casual,United Colors of Benetton Women Printed Pink T-shirt
19610,Women,Apparel,Topwear,Tshirts,Green,2012,Casual,United Colors of Benetton Women Green T-shirt
19683,Women,Apparel,Topwear,Tshirts,Pink,2012,Casual,United Colors of Benetton Women Printed Pink T-shirt
21426,Women,Apparel,Topwear,Tshirts,Pink,2012,Casual,Roxy Women Pink T-shirt
21443,Women,Apparel,Topwear,Tshirts,Blue,2012,Casual,Roxy Women Blue T-shirt
21444,Women,Apparel,Topwear,Tshirts,Cream,2012,Casual,Roxy Women CreamT-shirt
21445,Women,Apparel,Topwear,Tshirts,Grey,2012,Casual,Roxy Women Printed Grey T-shirt
21446,Women,Apparel,Topwear,Tshirts,Blue,2012,Casual,Roxy Women Blue Printed T-shirt
21451,Women,Apparel,Topwear,Tshirts,Green,2012,Casual,Roxy Women Green Graphic Printed T-Shirt
21453,Women,Apparel,Topwear,Tshirts,Black,2012,Casual,Roxy Women Black Printed T-Shirt
21454,Women,Apparel,Topwear,Tshirts,Black,2012,Casual,Roxy Women Black T-shirt
21455,Women,Apparel,Topwear,Tshirts,Grey,2012,Casual,Roxy Women Grey T-shirt
21578,Women,Apparel,Topwear,Tshirts,Green,2012,Casual,Roxy Women Green Garden T-Shirt
24566,Women,Apparel,Topwear,Tshirts,Grey,2012,Casual,Lee Women Carren Grey T-shirt
24567,Women,Apparel,Topwear,Tshirts,Purple,2012,Casual,Lee Women Crownjewel Purple T-Shirt
24884,Women,Apparel,Topwear,Tshirts,Black,2012,Casual,United Colors of Benetton Women Black Polo T-shirt
24885,Women,Apparel,Topwear,Tshirts,Navy Blue,2012,Casual,United Colors of Benetton Women Navy Blue Polo T-shirt
24886,Women,Apparel,Topwear,Tshirts,Blue,2012,Casual,United Colors of Benetton Women Blue Polo T-shirt
24887,Women,Apparel,Topwear,Tshirts,Green,2012,Casual,United Colors of Benetton Women Green Polo T-shirt
24888,Women,Apparel,Topwear,Tshirts,Yellow,2012,Casual,United Colors of Benetton Women Yellow Polo T-shirt
24948,Women,Apparel,Topwear,Tshirts,Black,2012,Casual,United Colors of Benetton Women Black T-shirt
24949,Women,Apparel,Topwear,Tshirts,Peach,2012,Casual,United Colors of Benetton Women Peach T-shirt
24950,Women,Apparel,Topwear,Tshirts,Blue,2012,Casual,United Colors of Benetton Women Blue T-shirt
24951,Women,Apparel,Topwear,Tshirts,Yellow,2012,Casual,United Colors of Benetton Women Yellow T-shirt
24952,Women,Apparel,Topwear,Tshirts,White,2012,Casual,United Colors of Benetton Women White T-shirt
24953,Women,Apparel,Topwear,Tshirts,Pink,2012,Casual,United Colors of Benetton Women Pink T-shirt
24954,Women,Apparel,Topwear,Tshirts,Blue,2012,Casual,United Colors of Benetton Women Blue T-shirt
24955,Women,Apparel,Topwear,Tshirts,Green,2012,Casual,United Colors of Benetton Women Green T-shirt
24972,Women,Apparel,Topwear,Tshirts,Pink,2012,Casual,United Colors of Benetton Women Pink T-shirt
24973,Women,Apparel,Topwear,Tshirts,Blue,2012,Casual,United Colors of Benetton Women Blue T-shirt
24974,Women,Apparel,Topwear,Tshirts,Pink,2012,Casual,United Colors of Benetton Women Light Pink Printed T-shirt
25544,Women,Apparel,Topwear,Tshirts,Navy Blue,2012,Casual,Wrangler Women Sunrise Navy Blue T-shirt
25917,Women,Apparel,Topwear,Tshirts,Black,2012,Casual,Femella Women Black T-shirt
25918,Women,Apparel,Topwear,Tshirts,Blue,2012,Casual,Femella Women Blue T-shirt
25919,Women,Apparel,Topwear,Tshirts,Magenta,2012,Casual,Femella Women Magenta T-shirt
25920,Women,Apparel,Topwear,Tshirts,Green,2012,Casual,Femella Women Green T-shirt
25921,Women,Apparel,Topwear,Tshirts,Green,2012,Casual,Femella Women Lime Green T-shirt
25922,Women,Apparel,Topwear,Tshirts,Navy Blue,2012,Casual,Femella Women Navy Blue T-shirt
25923,Women,Apparel,Topwear,Tshirts,Pink,2012,Casual,Femella Women Pink T-shirt
25924,Women,Apparel,Topwear,Tshirts,Orange,2012,Casual,Femella Women Orange T-shirt
25925,Women,Apparel,Topwear,Tshirts,Purple,2012,Casual,Femella Women Purple T-Shirt
25926,Women,Apparel,Topwear,Tshirts,Red,2012,Casual,Femella Women Red T-shirt
25927,Women,Apparel,Topwear,Tshirts,White,2012,Casual,Femella Women White T-shirt
25928,Women,Apparel,Topwear,Tshirts,Yellow,2012,Casual,Femella Women Yellow T-shirt
25968,Women,Apparel,Topwear,Tshirts,White,2012,Casual,Femella Women White T-shirt
26357,Women,Apparel,Topwear,Tshirts,Pink,2012,Casual,Arrow Woman Striped Pink T-shirt
26360,Women,Apparel,Topwear,Tshirts,Grey,2012,Casual,Arrow Woman Grey T-shirt
26362,Women,Apparel,Topwear,Tshirts,Grey,2012,Casual,Arrow Woman Printed Grey T-shirt
26363,Women,Apparel,Topwear,Tshirts,White,2012,Casual,Arrow Woman Printed White T-shirt
26866,Women,Apparel,Topwear,Tshirts,White,2012,Casual,Jealous 21 Women Printed White T-shirt
26868,Women,Apparel,Topwear,Tshirts,Lavender,2012,Casual,Jealous 21 Women Printed Lavender T-shirt
26869,Women,Apparel,Topwear,Tshirts,Green,2012,Casual,Jealous 21 Women Printed Green T-shirt
26870,Women,Apparel,Topwear,Tshirts,Black,2012,Casual,Jealous 21 Women Printed Black T-shirt
26874,Women,Apparel,Topwear,Tshirts,Green,2012,Casual,Jealous 21 Women Printed Green T-shirt
26875,Women,Apparel,Topwear,Tshirts,Pink,2012,Casual,Jealous 21 Women Pink Printed T-shirt
26880,Women,Apparel,Topwear,Tshirts,White,2012,Casual,Jealous 21 Women Printed White T-shirt
26881,Women,Apparel,Topwear,Tshirts,Peach,2012,Casual,Jealous 21 Women Pink T-shirt
26882,Women,Apparel,Topwear,Tshirts,White,2012,Casual,Jealous 21 Women Printed White T-shirt
26883,Women,Apparel,Topwear,Tshirts,Green,2012,Casual,Jealous 21 Women Printed Green T-shirt
26887,Women,Apparel,Topwear,Tshirts,Purple,2012,Casual,Jealous 21 Women Printed Mauve T-shirt
26896,Women,Apparel,Topwear,Tshirts,White,2012,Casual,Jealous 21 Women Printed White T-shirt
26936,Women,Apparel,Topwear,Tshirts,White,2012,Casual,Jealous 21 Women Printed White Top
26937,Women,Apparel,Topwear,Tshirts,White,2012,Casual,Jealous 21 Women Printed White T-shirt
26938,Women,Apparel,Topwear,Tshirts,Black,2012,Casual,Jealous 21 Women Black Printed T-shirt
26939,Women,Apparel,Topwear,Tshirts,Pink,2012,Casual,Jealous 21 Women Printed Pink T-shirt
26940,Women,Apparel,Topwear,Tshirts,Navy Blue,2012,Casual,Jealous 21 Women Printed Navy Blue T-shirt
26941,Women,Apparel,Topwear,Tshirts,Lavender,2012,Casual,Jealous 21 Women Printed Lavender T-shirt
26942,Women,Apparel,Topwear,Tshirts,Green,2012,Casual,Jealous 21 Women Green Printed T-shirt
26943,Women,Apparel,Topwear,Tshirts,Yellow,2012,Casual,Jealous 21 Women Printed Yellow T-shirt
26944,Women,Apparel,Topwear,Tshirts,Red,2012,Casual,Jealous 21 Women Printed Red T-shirt
26945,Women,Apparel,Topwear,Tshirts,Blue,2012,Casual,Jealous 21 Women Printed Blue T-shirt
26946,Women,Apparel,Topwear,Tshirts,Magenta,2012,Casual,Jealous 21 Women Printed Plum T-shirt
26947,Women,Apparel,Topwear,Tshirts,Purple,2012,Casual,Jealous 21 Women Printed Purple T-shirt
26948,Women,Apparel,Topwear,Tshirts,Blue,2012,Casual,Jealous 21 Women Printed Blue T-shirt
26949,Women,Apparel,Topwear,Tshirts,Orange,2012,Casual,Jealous 21 Women Printed Orange T-shirt
26950,Women,Apparel,Topwear,Tshirts,Maroon,2012,Casual,Jealous 21 Women Printed Maroon T-shirt
26951,Women,Apparel,Topwear,Tshirts,Teal,2012,Casual,Jealous 21 Women Printed Teal T-shirt
27847,Women,Apparel,Topwear,Tshirts,Off White,2012,Casual,Scullers For Her Off White T-shirt
27848,Women,Apparel,Topwear,Tshirts,Navy Blue,2012,Casual,Scullers For Her Navy Blue T-shirt
27849,Women,Apparel,Topwear,Tshirts,Red,2012,Casual,Scullers For Her Red Polo T-shirt
27850,Women,Apparel,Topwear,Tshirts,Purple,2012,Casual,Scullers For Her Women Purple T-shirt
27883,Women,Apparel,Topwear,Tshirts,Pink,2012,Casual,Scullers For Her Women Pink Shirt
28465,Women,Apparel,Topwear,Tshirts,Magenta,2012,Casual,Urban Yoga Women Printed Pink T-shirt
28467,Women,Apparel,Topwear,Tshirts,Rust,2012,Casual,Urban Yoga Women Printed Rust T-shirt
28468,Women,Apparel,Topwear,Tshirts,Lavender,2012,Casual,Urban Yoga Women Printed Lavender T-shirt
28469,Women,Apparel,Topwear,Tshirts,Pink,2012,Casual,Urban Yoga Women Printed Pink T-shirt
28527,Women,Apparel,Topwear,Tshirts,Purple,2012,Casual,Nike Women Cruiser Hurley Dot Purple T-shirt
28528,Women,Apparel,Topwear,Tshirts,Pink,2012,Sports,Nike Women Cruiser Hurley Dot Pink T-shirt
28529,Women,Apparel,Topwear,Tshirts,Purple,2012,Casual,Nike Women Day After Day Purple T-shirt
28530,Women,Apparel,Topwear,Tshirts,Grey,2012,Sports,Nike Women Sprinter Grey T-shirt
28531,Women,Apparel,Topwear,Tshirts,Purple,2012,Sports,Nike Women Sprinter Purple T-shirt
28549,Women,Apparel,Topwear,Tshirts,Blue,2012,Casual,Nike Women Blue Printed T-shirt
28570,Women,Apparel,Topwear,Tshirts,Black,2012,Casual,Nike Women You Wish Black T-shirt
28571,Women,Apparel,Topwear,Tshirts,Blue,2012,Casual,Nike Women You Wish Blue T-shirt
28572,Women,Apparel,Topwear,Tshirts,Grey,2012,Casual,Nike Women Air Scoop Dark Grey T-shirt
28573,Women,Apparel,Topwear,Tshirts,Pink,2012,Casual,Nike Women Air Scoop Pink T-shirt
28574,Women,Apparel,Topwear,Tshirts,Purple,2012,Casual,Nike Women Try Me Purple T-shirt
28575,Women,Apparel,Topwear,Tshirts,Pink,2012,Casual,Nike Women Try Me Pink T-shirt
28643,Women,Apparel,Topwear,Tshirts,White,2012,Sports,Nike Women Striped Polo White T-shirt
28644,Women,Apparel,Topwear,Tshirts,Purple,2012,Sports,Nike Women Striped Polo Purple T-shirt
28645,Women,Apparel,Topwear,Tshirts,Black,2012,Sports,Nike Women Bleach Black T-shirt
28646,Women,Apparel,Topwear,Tshirts,Grey,2012,Sports,Nike Women Bleach Grey T-shirt
28647,Women,Apparel,Topwear,Tshirts,Blue,2012,Sports,Nike Women Slim Crew Blue T-shirt
28648,Women,Apparel,Topwear,Tshirts,Purple,2012,Sports,Nike Women Slim Crew Purple T-shirt
29061,Women,Apparel,Topwear,Tshirts,White,2012,Casual,ADIDAS Women Printed White T-shirt
29168,Women,Apparel,Topwear,Tshirts,Peach,2012,Casual,United Colors of Benetton Women Peach T-shirt
29170,Women,Apparel,Topwear,Tshirts,Blue,2012,Casual,United Colors of Benetton Women Blue T-shirt
29295,Women,Apparel,Topwear,Tshirts,White,2012,Casual,Wrangler Women Printed White T-shirt
29296,Women,Apparel,Topwear,Tshirts,Black,2012,Casual,Wrangler Women Printed Black T-shirt
29297,Women,Apparel,Topwear,Tshirts,Black,2012,Casual,Wrangler Women Birdy Tee Black T-shirt
29298,Women,Apparel,Topwear,Tshirts,Navy Blue,2012,Casual,Wrangler Women Navy Blue T-shirt
29299,Women,Apparel,Topwear,Tshirts,Blue,2012,Casual,Wrangler Women Water Flower Blue T-shirt
30138,Women,Apparel,Topwear,Tshirts,Pink,2012,Casual,Flying Machine Women Printed Pink T-shirt
30139,Women,Apparel,Topwear,Tshirts,Green,2012,Casual,Flying Machine Women Printed Green T-shirt
30140,Women,Apparel,Topwear,Tshirts,Pink,2012,Casual,Flying Machine Women Printed Pink T-shirt
30141,Women,Apparel,Topwear,Tshirts,Yellow,2012,Casual,Flying Machine Women Printed Yellow T-shirt
30142,Women,Apparel,Topwear,Tshirts,Green,2012,Casual,Flying Machine Women Printed Green T-shirt
30143,Women,Apparel,Topwear,Tshirts,Blue,2012,Casual,Flying Machine Women Printed Blue T-shirt
30144,Women,Apparel,Topwear,Tshirts,Black,2012,Casual,Flying Machine Women Printed Black T-shirt
30145,Women,Apparel,Topwear,Tshirts,White,2012,Casual,Flying Machine Women Printed White T-shirt
30146,Women,Apparel,Topwear,Tshirts,Yellow,2012,Casual,Flying Machine Women Printed Yellow T-shirt
30649,Women,Apparel,Topwear,Tshirts,Purple,2012,Casual,Nike Women Striped Purple T-shirt
31290,Women,Apparel,Topwear,Tshirts,Pink,2012,Casual,Puma Women Striped Pink T-shirt
31291,Women,Apparel,Topwear,Tshirts,Green,2012,Casual,Puma Women Striped Green T-shirt
31295,Women,Apparel,Topwear,Tshirts,White,2012,Casual,Puma Women Jane White T-shirt
31297,Women,Apparel,Topwear,Tshirts,Black,2012,Casual,Puma Women Wowhol Black T-shirt
31445,Women,Apparel,Topwear,Tshirts,Orange,2012,Sports,Nike Women Icon Orange T-shirt
31453,Women,Apparel,Topwear,Tshirts,Black,2012,Sports,Nike Women Tennis Black T-shirt
31788,Women,Apparel,Topwear,Tshirts,Blue,2012,Casual,Lee Women Beyoce Blue T-shirt
31789,Women,Apparel,Topwear,Tshirts,Green,2012,Casual,Lee Women Johana Green T-shirt
31790,Women,Apparel,Topwear,Tshirts,Pink,2012,Casual,Lee Women Dora Pink T-shirt
31794,Women,Apparel,Topwear,Tshirts,Navy Blue,2012,Casual,Lee Women Navy Blue Beach T-shirt
32385,Women,Apparel,Topwear,Tshirts,Navy Blue,2012,Casual,Arrow Woman Striped Navy Blue T-shirt
32386,Women,Apparel,Topwear,Tshirts,White,2012,Casual,Arrow Woman White Striped Polo T-shirt
32450,Women,Apparel,Topwear,Tshirts,Black,2012,Casual,ADIDAS Women Printed Black T-shirt
32451,Women,Apparel,Topwear,Tshirts,Grey,2012,Casual,ADIDAS Women Graphic Grey T-shirt
32458,Women,Apparel,Topwear,Tshirts,Blue,2012,Casual,ADIDAS Women Graphic Blue T-shirt
32470,Women,Apparel,Topwear,Tshirts,Blue,2012,Sports,ADIDAS Women Blue T-shirt
32626,Women,Apparel,Topwear,Tshirts,Blue,2012,Sports,Nike Women Miler Blue T-shirt
32627,Women,Apparel,Topwear,Tshirts,Purple,2012,Sports,Nike Women Miler Purple T-shirt
32631,Women,Apparel,Topwear,Tshirts,Orange,2012,Sports,Nike Women Pure Orange T-shirt
32641,Women,Apparel,Topwear,Tshirts,Orange,2012,Sports,Nike Women Orange Striped Polo T-shirt
32643,Women,Apparel,Topwear,Tshirts,Orange,2012,Sports,Nike Women Tennis Blockbuster Orange T-shirt
32652,Women,Apparel,Topwear,Tshirts,Lavender,2012,Sports,Nike Women Sublimated Lavender T-shirt
32653,Women,Apparel,Topwear,Tshirts,Purple,2012,Sports,Nike Women Sphere Purple T-shirt
32654,Women,Apparel,Topwear,Tshirts,Red,2012,Sports,Nike Women Sphere Red T-shirt
33206,Women,Apparel,Topwear,Tshirts,Green,2012,Casual,Sepia Women Printed Green T-shirt
33555,Women,Apparel,Topwear,Tshirts,Blue,2012,Casual,Wrangler Women Summer of Love Blue T-shirt
33556,Women,Apparel,Topwear,Tshirts,Pink,2012,Casual,Wrangler Women Summer of Love Pink T-shirt
33557,Women,Apparel,Topwear,Tshirts,Yellow,2012,Casual,Wrangler Women Chervon Yellow T-shirt
33558,Women,Apparel,Topwear,Tshirts,White,2012,Casual,Wrangler Women Candy Striped Multi Coloured T-shirt
33559,Women,Apparel,Topwear,Tshirts,Blue,2012,Casual,Wrangler Women Candy Striped Blue T-shirt
33560,Women,Apparel,Topwear,Tshirts,Navy Blue,2012,Casual,Wrangler Women Floral Stud Navy Blue T-shirt
